Date,MKT_RF,SMB,HML,MOM,RF,cfnai,cpi_yoy,real_ff,ff_nominal,cpi_dir,cpi_med,curve,vix,indpro_yoy,usrec
1976-03,0.0232,-0.011699999999999999,-0.0011,0.0023,0.004,1.0366666666666664,0.06273764258555126,-0.014337642585551258,0.0484,-0.011048765181439046,0.025122415704689316,,,0.07173373810669714,0.0
1976-04,-0.0149,-0.0008,-0.0016,0.0053,0.0042,0.8799999999999999,0.06060606060606055,-0.012406060606060552,0.0482,-0.010684883517253496,0.025402726146220633,,,0.08618753088823339,0.0
1976-05,-0.0134,-0.011899999999999999,-0.0129,-0.010700000000000001,0.0037,0.5266666666666665,0.05849056603773595,-0.0055905660377359445,0.0529,-0.00843104008081097,0.02544219588852359,,,0.08903487037226121,0.0
1976-06,0.0406,-0.0132,0.0073,-0.0044,0.0043,0.3233333333333332,0.062146892655367214,-0.007346892655367213,0.0548,-0.0005907499301840424,0.025481665630826544,0.8013636363636363,,0.09727097610761182,0.0
1976-07,-0.0106,0.0028000000000000004,0.0174,-0.0015,0.004699999999999999,0.25666666666666654,0.059813084112149584,-0.006713084112149589,0.053099999999999994,-0.0007929764939109685,0.02552855660057951,0.981904761904762,,0.09152820950810892,0.0
1976-08,-0.005699999999999999,-0.020499999999999997,0.0079,-0.0078000000000000005,0.0042,0.2466666666666665,0.05555555555555558,-0.0026555555555555777,0.0529,-0.002935010482180367,0.025575447570332477,1.1372727272727272,,0.08635753844037031,0.0
1976-09,0.0206,0.0008,-0.0031,0.002,0.0044,0.26999999999999985,0.05719557195571956,-0.004695571955719562,0.0525,-0.004951320699647654,0.025651258460781423,1.178095238095238,,0.08317315412727067,0.0
1976-10,-0.0242,0.0014000000000000002,-0.0017000000000000001,-0.0042,0.0040999999999999995,0.31666666666666654,0.05494505494505497,-0.004745054945054977,0.050199999999999995,-0.004868029167094612,0.02572706935123037,1.427,,0.07306439524962527,0.0
1976-11,0.0036,0.023399999999999997,0.015300000000000001,0.0281,0.004,0.10333333333333318,0.05464480874316946,-0.005144808743169457,0.0495,-0.0009107468123861207,0.025801129804991163,1.4810526315789474,,0.06804022624272066,0.0
1976-12,0.0565,0.030299999999999997,0.0223,0.0073,0.004,0.3433333333333332,0.05063291139240511,-0.0041329113924051045,0.04650000000000001,-0.006562660563314449,0.025875190258751957,1.4922727272727272,,0.08286421923252374,0.0
1977-01,-0.0403,0.0475,0.0432,0.0404,0.0036,0.5966666666666666,0.050359712230215736,-0.004259712230215734,0.0461,-0.004585342714839236,0.025914694366017232,1.3138095238095238,,0.079827715391104,0.0
1977-02,-0.0194,0.0103,0.0045000000000000005,0.0034000000000000002,0.0034999999999999996,0.6433333333333332,0.051971326164874654,-0.0051713261648746595,0.046799999999999994,-0.0026734825782948057,0.025954198473282508,1.3026315789473684,,0.058312326167641926,0.0
1977-03,-0.013500000000000002,0.009899999999999999,0.0109,0.0068000000000000005,0.0038,0.6933333333333332,0.06082289803220031,-0.013922898032200308,0.046900000000000004,0.010189986639795201,0.02599394456589088,1.3734782608695653,,0.0645926458159174,0.0
1977-04,0.0015,-0.0013,0.0338,0.04190000000000001,0.0038,0.6866666666666665,0.06428571428571428,-0.016985714285714278,0.0473,0.013926002055498543,0.026033690658499253,1.407,,0.07587184719464668,0.0
1977-05,-0.0147,0.0125,0.008100000000000001,0.020099999999999996,0.0037,0.9699999999999999,0.06951871657754016,-0.016018716577540164,0.0535,0.01754739041266551,0.026686217392470457,1.2019047619047618,,0.0808479695971207,0.0
1977-06,0.0472,0.0207,-0.0062,0.016,0.004,0.8133333333333331,0.06737588652482285,-0.013475886524822851,0.053899999999999997,0.006552988492622536,0.02733874412644166,1.1481818181818182,,0.08475907701975927,0.0
1977-07,-0.0169,0.0209,-0.006,0.004,0.0042,0.6899999999999998,0.06701940035273357,-0.012819400352733573,0.0542,0.002733686067019292,0.027443912911859325,1.055263157894737,,0.09207368806538119,0.0
1977-08,-0.0176,0.0155,-0.0277,-0.016399999999999998,0.0044,0.5933333333333332,0.06666666666666665,-0.007666666666666648,0.059000000000000004,-0.002852049910873511,0.02754908169727699,0.7852173913043478,,0.08727758791878615,0.0
1977-09,-0.0027,0.015,-0.0026,0.0209,0.0043,0.46333333333333315,0.06631762652705064,-0.0049176265270506475,0.061399999999999996,-0.001058259997772204,0.02759283818027769,0.6295238095238096,,0.08091746746274553,0.0
1977-10,-0.043899999999999995,0.011899999999999999,0.016200000000000003,-0.0012,0.0049,0.3633333333333331,0.06423611111111094,0.0004638888888890552,0.0647,-0.002783289241622633,0.02763659466327839,0.4175,,0.08163484591053471,0.0
1977-11,0.04,0.0368,0.0023,0.021400000000000002,0.005,0.3866666666666665,0.06390328151986191,0.0011967184801380815,0.06509999999999999,-0.002763385146804742,0.027711622147991832,0.43473684210526314,,0.08349138461882966,0.0
1977-12,0.0027,0.013600000000000001,-0.0029,0.0159,0.0049,0.4699999999999998,0.06712564543889843,-0.0015256454388984375,0.06559999999999999,0.0008080189118477854,0.027786649632705274,0.5085714285714286,,0.06918736986978158,0.0
1978-01,-0.06,0.022799999999999997,0.0338,-0.0058,0.0049,0.5933333333333332,0.0667808219178081,0.0002191780821919065,0.067,0.002544710806697159,0.028035490800721763,0.47047619047619044,,0.05964511863563571,0.0
